x,y,Phi
0.0,100.0,0.09061024480569745
100.0,100.0,0.07467296639889823
200.0,100.0,0.05607303279421717
300.0,100.0,0.02974368249888927
400.0,100.0,0.01972326218036359
500.0,100.0,0.02661966271470266
600.0,100.0,0.050206295473249916
700.0,100.0,0.06931475350821581
800.0,100.0,0.08697276242380979
900.0,100.0,0.10093464542919074
1000.0,100.0,0.11545143893025801
1100.0,100.0,0.12421927894079268
1200.0,100.0,0.12621008731308708
1300.0,100.0,0.12463725685116042
1400.0,100.0,0.10978805717496072
1500.0,100.0,0.08913108922681476
1600.0,100.0,0.07831922004947672
1700.0,100.0,0.07983940572979151
1800.0,100.0,0.0920665705389761
1900.0,100.0,0.11090227288692658
2000.0,100.0,0.12148349991658498
2100.0,100.0,0.12572691299719713
2200.0,100.0,0.12477468726065016
2300.0,100.0,0.11605290527319237
2400.0,100.0,0.11092929388594401
2500.0,100.0,0.0980412839739936
2600.0,100.0,0.08255306020140368
2700.0,100.0,0.07618094516819329
2800.0,100.0,0.06904142030948965
2900.0,100.0,0.062378910567893915
3000.0,100.0,0.05913050491537033
3100.0,100.0,0.05557918524128252
3200.0,100.0,0.032921693663661517
3300.0,100.0,0.03725286291094919
3400.0,100.0,0.06799163305231884
3500.0,100.0,0.0988490032873081
3600.0,100.0,0.1164727334202239
3700.0,100.0,0.11617463807404342
3800.0,100.0,0.09931183854050032
3900.0,100.0,0.07971709536724517
4000.0,100.0,0.08245990705395029
4100.0,100.0,0.09836183904069948
4200.0,100.0,0.11367250232768757
4300.0,100.0,0.12078126189568017
4400.0,100.0,0.12429782917534482
4500.0,100.0,0.11668228749148926
4600.0,100.0,0.11595358405200323
4700.0,100.0,0.11147838219434178
4800.0,100.0,0.10280209324850759
4900.0,100.0,0.10052804927724143
5000.0,100.0,0.10105534539238344
5100.0,100.0,0.10408444116822362
5200.0,100.0,0.11405353175285836
5300.0,100.0,0.11921332503483595
5400.0,100.0,0.12693437947485242
5500.0,100.0,0.12894646192499842
5600.0,100.0,0.12819318505759908
5700.0,100.0,0.11663165316292393
5800.0,100.0,0.09967600561192062
5900.0,100.0,0.0822047933404893
6000.0,100.0,0.07852202063987258
6100.0,100.0,0.08096281237261672
6200.0,100.0,0.08923723085203952
6300.0,100.0,0.10049426752589455
6400.0,100.0,0.11541466099027409
6500.0,100.0,0.12471233428363569
6600.0,100.0,0.12441194362274473
6700.0,100.0,0.11587725282992768
6800.0,100.0,0.10271164443274976
6900.0,100.0,0.09205435676325169
7000.0,100.0,0.08202318834518418
7100.0,100.0,0.0787298561972121
7200.0,100.0,0.08229417866837752
7300.0,100.0,0.09203444757716078
7400.0,100.0,0.10042695646340882
7500.0,100.0,0.11494843956871167
7600.0,100.0,0.1271499860997299
7700.0,100.0,0.13750701277390232
7800.0,100.0,0.17959528903338345
7900.0,100.0,0.18294173611168327
8000.0,100.0,0.18479751618537368
8100.0,100.0,0.1839568559393736
8200.0,100.0,0.1813172641608884
8300.0,100.0,0.17855535613550994
8400.0,100.0,0.13750986697751408
8500.0,100.0,0.128768408567124
8600.0,100.0,0.1262482185406745
8700.0,100.0,0.12571853368882968
8800.0,100.0,0.1268055954663461
8900.0,100.0,0.1280967271383882
9000.0,100.0,0.13050960595317662
9100.0,100.0,0.13141385152918816
9200.0,100.0,0.132118058032822
9300.0,100.0,0.13313215396804043
9400.0,100.0,0.13313902622659085
9500.0,100.0,0.13196334747732233
9600.0,100.0,0.13096390219860382
9700.0,100.0,0.1306462198532693
9800.0,100.0,0.13059140367176736
9900.0,100.0,0.12888909737303847
